Date,AAPL,MSFT,NVDA,TSLA
2023-04-06,163.99476623535156,289.7610778808594,270.3197326660156,185.05999755859375
2023-04-10,161.37539672851562,287.5650329589844,275.73876953125,184.50999450683594
2023-04-11,160.15036010742188,281.04638671875,271.6395263671875,186.7899932861328
2023-04-12,159.4532012939453,281.70220947265625,264.9007873535156,180.5399932861328
2023-04-13,164.89112854003906,288.0121765136719,264.5808410644531,185.89999389648438
2023-04-14,164.54254150390625,284.3355407714844,267.5302734375,185.0
2023-04-17,164.5624542236328,286.9787292480469,269.96978759765625,187.0399932861328
2023-04-18,165.79745483398438,286.55145263671875,276.61859130859375,184.30999755859375
2023-04-19,166.9527587890625,286.6309509277344,279.2580871582031,180.58999633789062
2023-04-20,165.97671508789062,284.3056945800781,270.9896240234375,162.99000549316406
2023-04-21,164.3533172607422,283.95794677734375,271.13958740234375,165.0800018310547
2023-04-24,164.66204833984375,279.9930725097656,270.3697509765625,162.5500030517578
2023-04-25,163.1083526611328,273.6831359863281,262.3612365722656,160.6699981689453
2023-04-26,163.098388671875,293.5072937011719,269.5098876953125,153.75
2023-04-27,167.7296142578125,302.90765380859375,272.20941162109375,160.19000244140625
2023-04-28,168.99447631835938,305.3223571777344,277.43841552734375,164.30999755859375
2023-05-01,168.90484619140625,303.633056640625,289.0462951660156,161.8300018310547
2023-05-02,167.8590850830078,303.4839782714844,282.047607421875,160.30999755859375
2023-05-03,166.7734832763672,302.4803771972656,277.96832275390625,160.61000061035156
2023-05-04,165.1201934814453,303.4839782714844,275.5687561035156,161.1999969482422
2023-05-05,172.8687744140625,308.6909484863281,286.7467041015625,170.05999755859375
2023-05-08,172.79904174804688,306.7035827636719,291.4558410644531,171.7899932861328
2023-05-09,171.07603454589844,305.0639953613281,285.6568908691406,169.14999389648438
2023-05-10,172.8588104248047,310.3404541015625,288.79632568359375,168.5399932861328
2023-05-11,173.0480194091797,308.1543273925781,285.7268981933594,172.0800018310547
2023-05-12,172.11053466796875,307.02154541015625,283.3473205566406,167.97999572753906
2023-05-15,171.61187744140625,307.5084533691406,289.4761962890625,166.35000610351562
2023-05-16,171.61187744140625,309.7740783691406,292.0757141113281,166.52000427246094
2023-05-17,172.230224609375,312.7019348144531,301.72393798828125,173.86000061035156
2023-05-18,174.58392333984375,317.2032165527344,316.72113037109375,176.88999938964844
2023-05-19,174.6936492919922,317.02398681640625,312.5819091796875,180.13999938964844
2023-05-22,173.73619079589844,319.85223388671875,311.70208740234375,188.8699951171875
2023-05-23,171.1032257080078,313.95672607421875,306.8229675292969,185.77000427246094
2023-05-24,171.38247680664062,312.55255126953125,305.3232727050781,182.89999389648438
2023-05-25,172.5294189453125,324.5726623535156,379.7294006347656,184.47000122070312
2023-05-26,174.96292114257812,331.51385498046875,389.3876037597656,193.1699981689453
2023-05-30,176.82794189453125,329.8407897949219,401.0354309082031,201.16000366210938
2023-05-31,176.778076171875,327.0324401855469,378.2696838378906,203.92999267578125
2023-06-01,179.61050415039062,331.2051086425781,397.6261291503906,207.52000427246094
2023-06-02,180.4682159423828,334.013427734375,393.1969299316406,213.97000122070312
2023-06-05,179.10186767578125,334.5512390136719,391.63720703125,217.61000061035156
2023-06-06,178.7328643798828,332.3005676269531,386.4681701660156,221.30999755859375
2023-06-07,177.3465576171875,322.04315185546875,374.7191162109375,224.57000732421875
2023-06-08,180.0892333984375,323.9154052734375,385.06829833984375,234.86000061035156
2023-06-09,180.4781951904297,325.4390563964844,387.6680908203125,244.39999389648438
2023-06-12,183.3006591796875,330.4781188964844,394.7874755859375,249.8300018310547
2023-06-13,182.82192993164062,332.9080505371094,410.18621826171875,258.7099914550781
2023-06-14,183.46023559570312,335.9454345703125,429.9345703125,256.7900085449219
2023-06-15,185.51475524902344,346.6609802246094,426.494873046875,255.89999389648438
2023-06-16,184.42764282226562,340.914794921875,426.8848571777344,260.5400085449219
2023-06-20,184.5174102783203,336.6524963378906,438.0439147949219,274.45001220703125
2023-06-21,183.47021484375,332.1810607910156,430.41455078125,259.4599914550781
2023-06-22,186.50210571289062,338.30560302734375,430.2145690917969,264.6099853515625
2023-06-23,186.18295288085938,333.635009765625,422.05523681640625,256.6000061035156
2023-06-26,184.77671813964844,327.2415771484375,406.2865295410156,241.0500030517578
2023-06-27,187.5592803955078,333.1868896484375,418.72552490234375,250.2100067138672
2023-06-28,188.74612426757812,334.46160888671875,411.1361389160156,256.239990234375
2023-06-29,189.085205078125,333.6648864746094,408.1863708496094,257.5
2023-06-30,193.45355224609375,339.1322021484375,422.9851379394531,261.7699890136719
2023-07-03,191.9475860595703,336.5927429199219,424.0950622558594,279.82000732421875
2023-07-05,190.82058715820312,336.7520751953125,423.1351623535156,282.4800109863281
2023-07-06,191.29930114746094,339.85919189453125,420.9953308105469,276.5400085449219
2023-07-07,190.17230224609375,335.825927734375,424.9949951171875,274.42999267578125
2023-07-10,188.1078338623047,330.45819091796875,421.7652282714844,269.6099853515625
2023-07-11,187.57923889160156,331.0955810546875,424.0150451660156,269.7900085449219
2023-07-12,189.26473999023438,335.8060302734375,438.98382568359375,271.989990234375
2023-07-13,190.03268432617188,341.24346923828125,459.73211669921875,277.8999938964844
2023-07-14,190.1822967529297,343.812744140625,454.6525573730469,281.3800048828125
